id,DQD,DQB,DQL,GEME,AH,MTH,FH,RT,FU,HO,GEMN,HAUS,LABE,GRUF,VOLU
DENILD2200001ybI,1000,1300,1000,03452014,0.672,3.729,4.947,3100,31001_2000,4.275,Krummhörn,NA,NA,63.255859375,231.90279684968846
DENILD2200001tIS,1000,1300,1000,03452014,0.72,4.593,7.589,3100,31001_3000,6.869,Krummhörn,12,Sielmönkener Kreisstraße,53.5322265625,1110.3402843562299
DENILD2200001tIC,1000,1300,1000,03452014,0.674,3.046,3.046,1000,31001_2000,2.372,Krummhörn,NA,NA,45.4853515625,107.88883549196808
DENILD2200001y5C,1000,1300,1000,03452014,0.669,4.247,7.539,5000,31001_1000,6.87,Krummhörn,5,Kloster Sielmönken,31.7470703125,860.5520167478605
DENILD2200008Ub3,1000,1300,1000,03452014,1.569,5.069,5.069,NA,51003_1201,3.5,Krummhörn,NA,NA,46.34375,860.5520167478605
DENILD2200001tI0,1000,1300,1000,03452014,0.479,4.84,8.323,3100,31001_1000,7.844,Krummhörn,15,Am Freepsumer Meer,89.66796875,514.7796718916517
DENILD2200007iuD,1000,1300,1000,03452014,4.275,18.452,20.105,3500,51009_1610,15.829,Krummhörn,NA,NA,11.65234375,171.63178331832552
DENILD2200001ya1,1000,1300,1000,03452014,0.69,4.291,7.412,5000,31001_1000,6.722,Krummhörn,7,Kloster Sielmönken,49.486328125,561.0720797381424
DENILD2200008OCa,1000,1300,1000,03452014,1.499,3.957,3.957,1000,51009_1610,2.457,Krummhörn,NA,NA,25.81640625,76.23958075023774
DENILD2200001tJT,1000,1300,1000,03452014,4.724,6.486,6.486,1000,31001_2000,1.763,Krummhörn,NA,NA,8.5107421875,14.99552214129787
DENILD2200007XJq,1000,1300,1000,03452014,0.744,4.114,7.377,3200,31001_1000,6.633,Krummhörn,13,Kloster Sielmönken,131.3798828125,607.2752484231316
DENILD2200001tJ4,1000,1300,1000,03452014,0.055,3.443,5.747,3100,31001_2000,5.692,Krummhörn,NA,NA,41.4658203125,188.25746018953134
DENILD22000071cS,1000,1300,1000,03452014,0.421,2.442,2.912,3100,31001_2000,2.492,Krummhörn,NA,NA,9.46875,20.479934628289925
DENILD2200001tJw,1000,1300,1000,03452014,0.456,4.023,8.048,3100,31001_2000,7.592,Krummhörn,NA,NA,30.7216796875,171.43342156122003
DENILD2200001tHj,1000,1300,1000,03452014,4.934,9.547,12.55,3100,31001_1000,7.616,Krummhörn,9,An der Dorflinde,11.3876953125,709.4476498673304
DENILD2200001tGb,1000,1300,1000,03452014,2.153,7.305,8.95,5000,31001_2000,6.796,Krummhörn,NA,NA,38.703125,217.12617206024436
DENILD2200001tFw,1000,1300,1000,03452014,4.166,7.506,9.406,3100,31001_2000,5.24,Krummhörn,NA,NA,34.111328125,133.39425120750502
DENILD2200001y4F,1000,1300,1000,03452014,1.978,7.736,14.57,3100,31001_2720,12.593,Krummhörn,NA,NA,867.568359375,6519.104801831398
DENILD2200007paw,1000,1300,1000,03452014,-0.023,1.65,4.608,3100,31001_2100,4.631,Krummhörn,3,Dimtstraße,377.03515625,1002.5398758892535
DENILD2200001tHb,1000,1300,1000,03452014,0.259,3.819,4.749,3100,31001_2000,4.49,Krummhörn,NA,NA,41.919921875,164.20959927978248
DENILD2200008OEI,1000,1300,1000,03452014,0.757,3.034,3.034,1000,51009_1610,2.277,Krummhörn,NA,NA,13.3642578125,32.07315370679439
DENILD2200001tHQ,1000,1300,1000,03452014,0.272,3.994,8.449,3100,31001_1000,8.178,Krummhörn,3,Am Freepsumer Meer,96.4794921875,574.0649140354204
DENILD2200007iuQ,1000,1300,1000,03452014,0.029,4.663,6.734,3100,31001_2000,6.705,Krummhörn,NA,NA,171.0302734375,969.9079772553042
DENILD2200001tIQ,1000,1300,1000,03452014,0.827,3.421,4.98,3100,31001_2000,4.154,Krummhörn,NA,NA,30.921875,95.02519280870578
DENILD2200001y9g,1000,1300,1000,03452014,0.017,5.17,6.43,3100,31001_2000,6.414,Krummhörn,NA,NA,246.927734375,1356.5537359208552
DENILD2200001tJA,1000,1300,1000,03452014,1.485,4.689,7.74,5000,31001_1000,6.255,Krummhörn,2,Dorfringstraße,86.7236328125,405.48552578706386
DENILD2200001tJV,1000,1300,1000,03452014,0.308,4.803,7.763,3100,31001_1000,7.455,Krummhörn,2,Am Freepsumer Meer,58.2265625,714.3298956170316
DENILD2200001tHD,1000,1300,1000,03452014,0.099,11.535,11.535,1000,31001_2000,11.436,Krummhörn,NA,NA,18.130859375,207.35082763523496
DENILD2200001tFT,1000,1300,1000,03452014,0.495,5.425,8.501,3300,31001_1000,8.007,Krummhörn,22,Dobbenlandstraße,85.005859375,499.28021793611083
DENILD2200006QcR,1000,1300,1000,03452014,4.539,8.039,8.039,NA,31001_2000,3.5,Krummhörn,NA,NA,89.328125,499.28021793611083
DENILD2200001tEX,1000,1300,1000,03452014,0.73,3.151,3.151,1000,31001_2000,2.421,Krummhörn,NA,NA,31.4560546875,76.1513081850557
DENILD2200006WNZ,1000,1300,1000,03452014,0.754,3.452,3.452,1000,51009_1610,2.698,Krummhörn,NA,NA,44.2421875,119.36360612250809
DENILD2200006ZpZ,1000,1300,1000,03452014,0.007,4.784,7.925,5000,31001_1000,7.918,Krummhörn,1,Sielmönkener Kreisstraße,10.98046875,559.9581410492663
DENILD2200001tHH,1000,1300,1000,03452014,-0.491,5.369,7.824,3100,31001_1000,8.314,Krummhörn,1,Dimtstraße,7.146484375,893.2360229752475
DENILD2200001tJp,1000,1300,1000,03452014,0.01,4.489,6.59,3100,31001_2000,6.581,Krummhörn,NA,NA,96.033203125,493.94581586494894
DENILD2200001y7h,1000,1300,1000,03452014,0.886,4.183,8.719,5000,31001_1000,7.833,Krummhörn,2,Kloster Sielmönken,42.966796875,701.0469469956191
DENILD2200001tFP,1000,1300,1000,03452014,0.196,3.167,4.499,3100,31001_2000,4.303,Krummhörn,NA,NA,76.69140625,250.4145736291354
DENILD2200007iuV,1000,1300,1000,03452014,2.95,8.927,8.927,1000,51009_1610,5.978,Krummhörn,NA,NA,11.7099609375,70.59868631438262
DENILD2200007iuU,1000,1300,1000,03452014,2.322,5.465,5.465,1000,51009_1610,3.143,Krummhörn,NA,NA,16.4248046875,51.6221987843355
DENILD2200001tG2,1000,1300,1000,03452014,0.924,5.667,9.016,3100,31001_1000,8.092,Krummhörn,7,Dobbenlandstraße,98.783203125,560.0850490364722
DENILD2200001tJf,1000,1300,1000,03452014,0.392,5.064,8.149,3100,31001_1000,7.756,Krummhörn,10,Dimtstraße,21.73828125,924.8790300237616
DENILD2200001tG4,1000,1300,1000,03452014,-0.568,4.51,6.61,3100,31001_1000,7.179,Krummhörn,2,Langer Escherweg,14.705078125,942.0416019495651
DENILD2200001tHM,1000,1300,1000,03452014,0.161,3.452,6.898,3100,31001_1000,6.737,Krummhörn,6,Freepsumer Landstraße,9.0556640625,424.1999728697763
DENILD2200001tHO,1000,1300,1000,03452014,0.46,5.408,8.432,5000,31001_1000,7.972,Krummhörn,24,Dobbenlandstraße,29.3134765625,467.9692951581229
DENILD2200001tId,1000,1300,1000,03452014,2.042,6.881,8.95,3300,31001_1000,6.908,Krummhörn,4,Ant Quittboom,105.7265625,669.4626362075294
DENILD2200001y6f,1000,1300,1000,03452014,0.667,5.057,8.073,3100,31001_1000,7.406,Krummhörn,9,Süder Fenne,61.8984375,327.7318238614415
DENILD2200001y42,1000,1300,1000,03452014,0.249,5.689,8.445,3100,31001_1000,8.196,Krummhörn,2,Alt-Damhuser-Weg,12.3076171875,1330.146722541111
DENILD2200001y5P,1000,1300,1000,03452014,0.833,3.069,5.455,3100,31001_2000,4.622,Krummhörn,NA,NA,26.6005859375,91.21450809087037
DENILD2200001y8b,1000,1300,1000,03452014,0.368,4.54,8.887,3100,31001_1000,8.518,Krummhörn,12,Süder Fenne,29.291015625,787.7602119762926
DENILD2200001y7J,1000,1300,1000,03452014,0.518,3.033,3.033,1000,31001_2000,2.515,Krummhörn,NA,NA,13.025390625,81.18351368936895
DENILD220000877e,1000,1300,1000,03452014,0.896,3.218,3.218,1000,31001_2000,2.322,Krummhörn,NA,NA,35.013671875,81.30109041317648
DENILD2200001y8j,1000,1300,1000,03452014,0.727,4.57,7.79,5000,31001_1000,7.063,Krummhörn,7,Emsgaustraße,28.8486328125,1157.4131680570486
DENILD2200001y5a,1000,1300,1000,03452014,0.708,4.525,4.525,1000,31001_2000,3.817,Krummhörn,NA,NA,32.669921875,137.12977675923798
DENILD2200001y54,1000,1300,1000,03452014,0.956,4.221,9.154,3100,31001_1000,8.198,Krummhörn,2,Molkereistraße,69.1982421875,396.60819255170765
DENILD2200001y4O,1000,1300,1000,03452014,0.896,5.272,8.846,3300,31001_1000,7.949,Krummhörn,1,Federgaustraße,125.22265625,678.645887983747
DENILD2200001y3Q,1000,1300,1000,03452014,0.605,5.358,8.684,3100,31001_1000,8.079,Krummhörn,22,Emsgaustraße,94.568359375,552.441138279438
DENILD2200001y7P,1000,1300,1000,03452014,1.091,10.086,13.959,3100,31001_2010,12.868,Krummhörn,1,Cirkwehrumer Straße,57.421875,3397.206691669708
DENILD2200001yaF,1000,1300,1000,03452014,0.449,3.787,7.547,3100,31001_1000,7.097,Krummhörn,29,Emsgaustraße,93.826171875,489.599588009948
DENILD2200001yac,1000,1300,1000,03452014,0.964,3.639,5.221,3200,31001_2000,4.257,Krummhörn,NA,NA,33.6103515625,112.45267263766792
DENILD2200001y9n,1000,1300,1000,03452014,0.424,3.929,3.929,1000,31001_2000,3.505,Krummhörn,NA,NA,29.68359375,108.58239742190867
DENILD2200001y41,1000,1300,1000,03452014,0.653,2.605,3.772,3100,31001_2000,3.119,Krummhörn,NA,NA,5.9775390625,15.159015613929727
DENILD2200001y4I,1000,1300,1000,03452014,0.794,3.459,3.459,1000,31001_2000,2.665,Krummhörn,NA,NA,38.845703125,103.52131471324785
DENILD2200001y7x,1000,1300,1000,03452014,0.593,3.457,3.457,1000,31001_2000,2.864,Krummhörn,NA,NA,5.4677734375,124.92141929236008
DENILD2200001yay,1000,1300,1000,03452014,0.564,5.97,8.809,5000,31001_1000,8.245,Krummhörn,33,Emsgaustraße,28.271484375,924.6189643666366
DENILD2200001y7D,1000,1300,1000,03452014,0.942,6.449,10.122,3100,31001_1000,9.18,Krummhörn,6,Molkereistraße,71.61328125,452.21114870580647
DENILD2200001y9L,1000,1300,1000,03452014,0.527,6.244,6.244,NA,31001_1000,5.717,Krummhörn,31,Emsgaustraße,71.6328125,452.21114870580647
DENILD2200001y8k,1000,1300,1000,03452014,-0.488,3.823,3.823,1000,31001_2000,4.31,Krummhörn,NA,NA,21.3046875,91.85321819041422
DENILD2200001y6N,1000,1300,1000,03452014,0.88,3.586,4.196,3200,31001_2000,3.315,Krummhörn,NA,NA,29.517578125,87.85955785271923
DENILD2200001ybc,1000,1300,1000,03452014,0.686,4.914,7.468,5000,31001_1000,6.782,Krummhörn,12,Emsgaustraße,99.796875,486.47479184724386
DENILD2200001y5W,1000,1300,1000,03452014,0.588,3.035,3.035,1000,31001_2000,2.447,Krummhörn,NA,NA,24.578125,60.142038106594406
DENILD22000081SU,1000,1300,1000,03452014,-0.094,14.326,14.326,1000,51002_1250,14.42,Krummhörn,NA,NA,25.0,360.50315798592464
DENILD2200001y6v,1000,1300,1000,03452014,0.869,3.45,5.43,3100,31001_2000,4.56,Krummhörn,NA,NA,34.9111328125,124.67170981576909
DENILD2200001ybq,1000,1300,1000,03452014,0.937,6.442,9.392,3100,31001_1000,8.455,Krummhörn,7,Kurze Straße,46.81640625,1005.3545160154306
DENILD2200007TDH,1000,1300,1000,03452014,0.469,3.209,3.209,1000,31001_2000,2.74,Krummhörn,NA,NA,23.41796875,64.16453225551162
DENILD2200006RSg,1000,1300,1000,03452014,0.699,3.562,3.562,NA,31001_2000,2.864,Krummhörn,NA,NA,23.41796875,64.16453225551162
DENILD2200001y4y,1000,1300,1000,03452014,0.73,3.324,3.324,1000,31001_2000,2.594,Krummhörn,NA,NA,10.59765625,162.72926322525274
DENILD2200006KSS,1000,1300,1000,03452014,0.622,3.053,3.586,3100,31001_2000,2.964,Krummhörn,NA,NA,26.177734375,70.6164437793354
DENILD2200001y9C,1000,1300,1000,03452014,0.874,3.391,3.391,1000,31001_2000,2.517,Krummhörn,NA,NA,10.498046875,131.0241842953486
DENILD220000877c,1000,1300,1000,03452014,0.757,3.442,3.442,1000,51009_1610,2.686,Krummhörn,NA,NA,14.8076171875,39.76180252982527
DENILD220000876W,1000,1300,1000,03452014,0.597,3.125,3.737,3100,51009_1610,3.139,Krummhörn,NA,NA,10.1767578125,28.845209720939504
DENILD2200001y6X,1000,1300,1000,03452014,0.518,4.658,7.735,3100,31001_1000,7.217,Krummhörn,4,Federgaustraße,9.041015625,628.7909606682518
DENILD2200001y5N,1000,1300,1000,03452014,0.755,4.997,6.752,3500,31001_1000,5.997,Krummhörn,5,Alt-Damhuser-Weg,11.373046875,798.1375956681436
DENILD2200001y4r,1000,1300,1000,03452014,0.648,3.859,7.695,3200,31001_1000,7.047,Krummhörn,16,Emsgaustraße,10.9814453125,650.439926462064
DENILD2200008KQU,1000,1300,1000,03452011,0.157,3.657,3.657,NA,51002_1220,3.5,Hinte,NA,NA,246.96875,650.439926462064
DENILD2200008779,1000,1300,1000,03452014,0.566,3.952,3.952,1000,31001_2000,3.385,Krummhörn,NA,NA,22.443359375,75.99513004071552
DENILD220000877d,1000,1300,1000,03452014,0.832,3.319,3.319,1000,51009_1610,2.487,Krummhörn,NA,NA,28.3017578125,70.38648830648235
DENILD2200001y4N,1000,1300,1000,03452014,0.62,3.163,3.163,1000,31001_2000,2.542,Krummhörn,NA,NA,52.25390625,134.26139141936503
DENILD2200001ybL,1000,1300,1000,03452014,0.609,5.495,5.495,NA,31001_1000,4.886,Krummhörn,4,Alt-Damhuser-Weg,52.265625,134.26139141936503
DENILD2200001ybw,1000,1300,1000,03452014,0.568,4.64,7.693,5000,31001_1000,7.125,Krummhörn,6,Federgaustraße,102.38671875,552.7566867584848
DENILD2200001y8a,1000,1300,1000,03452014,0.828,3.509,3.509,1000,31001_2000,2.68,Krummhörn,NA,NA,46.9794921875,130.06817075759474
DENILD2200001ybD,1000,1300,1000,03452014,0.717,4.025,4.997,3100,31001_2000,4.28,Krummhörn,NA,NA,13.8271484375,52.45906256628573
DENILD2200001y7C,1000,1300,1000,03452014,0.656,3.465,5.058,3100,31001_2000,4.403,Krummhörn,NA,NA,19.09765625,62.77138354006943
DENILD2200001y8X,1000,1300,1000,03452014,0.809,2.995,4.381,3100,31001_2000,3.573,Krummhörn,NA,NA,20.1953125,58.14437754208763
DENILD2200001yaI,1000,1300,1000,03452014,0.517,3.434,3.434,1000,31001_2000,2.917,Krummhörn,NA,NA,67.37109375,196.522086456795
DENILD22000081Rk,1000,1300,1000,03452014,-0.061,3.062,3.062,1000,51002_1250,3.123,Krummhörn,NA,NA,24.9990234375,78.07309184288658
DENILD2200001y4e,1000,1300,1000,03452014,0.755,2.904,2.904,1000,31001_2000,2.149,Krummhörn,NA,NA,20.978515625,45.08233660961411
DENILD2200001y8W,1000,1300,1000,03452014,0.681,3.391,3.391,1000,31001_2000,2.71,Krummhörn,NA,NA,84.27734375,239.18237102947035
DENILD2200008KQY,1000,1300,1000,03452011,0.549,4.049,4.049,NA,51002_1220,3.5,Hinte,NA,NA,84.28125,239.18237102947035
DENILD2200006IVG,1000,1300,1000,03452014,0.403,4.367,5.57,2100,51009_1610,5.168,Krummhörn,NA,NA,20.0400390625,79.28908825071747
DENILD2200001y3P,1000,1300,1000,03452014,-0.387,2.62,3.245,3100,31001_2000,3.632,Krummhörn,NA,NA,14.953125,49.63851555852772
DENILD2200001yav,1000,1300,1000,03452014,0.438,2.775,3.654,5000,31001_2000,3.215,Krummhörn,NA,NA,47.580078125,269.68512237528915
DENILD2200006IVD,1000,1300,1000,03452014,0.735,5.363,7.102,3100,31001_2000,6.367,Krummhörn,NA,NA,47.44140625,230.10928886609355
DENILD2200001y7N,1000,1300,1000,03452014,0.63,5.212,8.228,3100,31001_1000,7.598,Krummhörn,14,Süder Fenne,59.69921875,327.5836260549044
DENILD220000876L,1000,1300,1000,03452014,-0.045,2.963,4.762,3100,31001_2000,4.807,Krummhörn,NA,NA,41.9072265625,163.79221019081055
DENILD2200008KQW,1000,1300,1000,03452011,0.306,3.806,3.806,NA,51002_1220,3.5,Hinte,NA,NA,41.90625,163.79221019081055
DENILD2200001y8A,1000,1300,1000,03452014,0.428,3.125,3.737,3100,31001_1000,3.308,Krummhörn,NA,NA,24.970703125,74.9876045617215
DENILD2200001y5X,1000,1300,1000,03452014,0.72,3.369,3.369,1000,31001_2000,2.649,Krummhörn,NA,NA,24.4326171875,67.03396751010565
DENILD2200001yad,1000,1300,1000,03452014,0.444,4.456,8.096,5000,31001_1000,7.652,Krummhörn,4,Süder Fenne,72.83984375,386.94764923531386
DENILD2200001y5p,1000,1300,1000,03452014,0.658,5.533,8.848,5000,31001_1000,8.19,Krummhörn,15,Federgaustraße,14.3662109375,707.3439721952236
DENILD2200001y4k,1000,1300,1000,03452014,0.564,5.757,8.601,5000,31001_1000,8.036,Krummhörn,24,Emsgaustraße,87.48046875,521.8979736267312
DENILD2200001y47,1000,1300,1000,03452014,0.397,5.804,9.371,3100,31001_1000,8.974,Krummhörn,37,Emsgaustraße,120.154296875,780.0656345974551
DENILD2200001y9R,1000,1300,1000,03452014,0.534,3.194,3.776,3100,31001_2000,3.243,Krummhörn,NA,NA,39.369140625,111.5978874263338
DENILD2200006KSU,1000,1300,1000,03452014,0.949,3.61,3.61,1000,51009_1610,2.661,Krummhörn,NA,NA,27.943359375,75.42093588560084
DENILD2200001yas,1000,1300,1000,03452014,0.598,2.808,2.808,1000,31001_2000,2.21,Krummhörn,NA,NA,13.0751953125,30.811097330345888
DENILD2200007wYC,1000,1300,1000,03452014,0.137,2.999,2.999,1000,51009_1610,2.862,Krummhörn,NA,NA,6.607421875,18.91290308601223
DENILD2200006IVH,1000,1300,1000,03452014,0.657,5.119,8.683,3300,31001_1000,8.026,Krummhörn,13,Emsgaustraße,14.49609375,869.8713691334225
DENILD22000081Rw,1000,1300,1000,03452014,0.674,4.174,4.174,NA,51002_1250,3.5,Krummhörn,NA,NA,201.671875,869.8713691334225
DENILD2200001y7r,1000,1300,1000,03452014,0.607,5.309,8.264,5000,31001_1000,7.657,Krummhörn,21,Emsgaustraße,97.884765625,549.8985335327038
DENILD2200007TDG,1000,1300,1000,03452014,0.543,4.705,7.931,3100,31001_1000,7.388,Krummhörn,8,Alt-Damhuser-Weg,85.19140625,449.79913899836595
DENILD2200001ybf,1000,1300,1000,03452014,0.651,3.978,3.978,1000,31001_2000,3.328,Krummhörn,NA,NA,68.39453125,254.6245740439967
DENILD22000081T2,1000,1300,1000,03452014,0.627,26.354,26.354,1000,51002_1250,25.728,Krummhörn,NA,NA,25.00390625,643.2711676911275
DENILD2200001y74,1000,1300,1000,03452014,0.637,4.28,4.28,1000,31001_2000,3.643,Krummhörn,NA,NA,34.892578125,131.03262073011012
DENILD220000876Y,1000,1300,1000,03452014,0.115,2.62,3.245,3100,51009_1610,3.13,Krummhörn,NA,NA,6.53125,18.40286103769736
DENILD2200001yaq,1000,1300,1000,03452014,-0.3,3.514,3.514,1000,31001_2000,3.814,Krummhörn,NA,NA,31.8955078125,126.69201793483712
DENILD2200001y7i,1000,1300,1000,03452014,0.632,3.384,5.462,3100,31001_2000,4.83,Krummhörn,NA,NA,34.7744140625,131.83238720833273
DENILD2200001ybH,1000,1300,1000,03452014,0.586,5.237,8.057,3100,31001_1000,7.471,Krummhörn,11,Federgaustraße,105.626953125,578.4369083320232
DENILD2200001y6M,1000,1300,1000,03452014,0.773,3.924,8.072,3100,31001_1000,7.299,Krummhörn,8,Süder Fenne,63.986328125,334.3277341093015
DENILD2200001y9l,1000,1300,1000,03452014,0.191,2.894,2.894,1000,31001_2000,2.704,Krummhörn,NA,NA,16.0498046875,43.38383386222046
DENILD2200001y81,1000,1300,1000,03452014,2.173,6.536,6.536,1000,31001_2000,4.363,Krummhörn,NA,NA,11.31640625,1547.1182249282726
DENILD2200001y79,1000,1300,1000,03452014,0.632,3.652,8.016,3100,31001_1000,7.384,Krummhörn,1,Süder Fenne,64.2314453125,334.1350578398839
DENILD2200001y9W,1000,1300,1000,03452014,0.83,5.484,9.373,3100,31001_1000,8.543,Krummhörn,1,Kurze Straße,11.302734375,617.2217408145468
DENILD220000876Z,1000,1300,1000,03452014,0.603,3.352,3.624,2100,31001_2000,3.021,Krummhörn,NA,NA,24.7529296875,68.05652648341228
DENILD2200001y4D,1000,1300,1000,03452014,0.911,6.496,9.801,3100,31001_1000,8.89,Krummhörn,5,Kurze Straße,22.390625,699.6383980226553
DENILD2200001y9A,1000,1300,1000,03452014,0.67,4.798,9.453,3100,31001_1000,8.783,Krummhörn,7,Federgaustraße,152.2890625,970.7596668077258
DENILD2200001yb9,1000,1300,1000,03452014,0.843,6.113,9.463,3100,31001_1000,8.619,Krummhörn,NA,NA,127.05859375,793.6325357057533
DENILD2200001yan,1000,1300,1000,03452014,0.699,3.399,3.399,1000,31001_2000,2.7,Krummhörn,NA,NA,13.8896484375,95.1565392797342
DENILD2200001y5B,1000,1300,1000,03452014,0.725,5.838,7.808,3300,31001_1000,7.084,Krummhörn,10,Emsgaustraße,98.115234375,602.3054844392782
DENILD2200001y9Z,1000,1300,1000,03452014,0.96,3.504,3.504,1000,31001_2000,2.544,Krummhörn,NA,NA,38.5791015625,98.14552677653805
DENILD2200001y7B,1000,1300,1000,03452014,1.007,5.08,9.737,3100,31001_1000,8.73,Krummhörn,5,Molkereistraße,18.642578125,1138.401825668617
DENILD2200001xJz,1000,1300,1000,03452014,0.39,66.166,66.166,1000,51002_1220,65.776,Krummhörn,NA,NA,13.3046875,874.3399445396827
DENILD2200001y7o,1000,1300,1000,03452014,0.815,4.283,6.891,3200,31001_1000,6.076,Krummhörn,NA,NA,116.9140625,531.4069668733151
DENILD2200001y8V,1000,1300,1000,03452014,0.468,4.307,8.606,3300,31001_1000,8.138,Krummhörn,17,Emsgaustraße,134.326171875,650.3712883152323
DENILD2200001y8K,1000,1300,1000,03452014,0.558,5.368,8.586,5000,31001_1000,8.028,Krummhörn,18,Emsgaustraße,104.33203125,599.4746023051943
DENILD2200001y7m,1000,1300,1000,03452014,0.933,3.639,3.639,1000,31001_2000,2.707,Krummhörn,NA,NA,44.8291015625,121.30974863686254
DENILD2200001y4x,1000,1300,1000,03452014,0.663,3.601,3.601,1000,31001_2000,2.939,Krummhörn,NA,NA,11.2236328125,32.976345569706254
DENILD2200001yar,1000,1300,1000,03452014,0.672,3.865,6.554,3100,31001_2000,5.882,Krummhörn,NA,NA,46.83984375,209.10894882580197
DENILD2200001y5Y,1000,1300,1000,03452014,0.551,3.089,3.089,1000,31001_2000,2.538,Krummhörn,NA,NA,22.8984375,58.11648691132408
DENILD2200001y8h,1000,1300,1000,03452014,0.387,2.811,3.537,3100,31001_2000,3.15,Krummhörn,NA,NA,17.1298828125,47.74233130247762
DENILD2200007TDI,1000,1300,1000,03452014,0.546,3.055,3.055,1000,31001_2000,2.51,Krummhörn,NA,NA,13.427734375,34.64681487081275
DENILD2200006IVE,1000,1300,1000,03452014,0.681,3.68,3.68,1000,31001_2000,3.0,Krummhörn,NA,NA,32.7861328125,98.32805555296906
DENILD2200001y50,1000,1300,1000,03452014,0.598,3.263,3.263,1000,31001_2000,2.666,Krummhörn,NA,NA,8.8056640625,64.0149294415675
DENILD2200006V4A,1000,1300,1000,03452014,0.764,3.296,3.296,1000,31001_2720,2.532,Krummhörn,NA,NA,19.751953125,50.01411998869619
DENILD2200001y6h,1000,1300,1000,03452014,0.519,3.248,4.436,3100,31001_2000,3.918,Krummhörn,NA,NA,13.623046875,42.04066457725969
DENILD2200001y8R,1000,1300,1000,03452014,0.745,4.122,8.68,3200,31001_1000,7.934,Krummhörn,3,Emsgaustraße,22.0556640625,753.2035891433992
DENILD2200006KSV,1000,1300,1000,03452014,1.113,3.712,3.712,1000,51009_1610,2.599,Krummhörn,NA,NA,56.8115234375,150.67727580177387
DENILD2200001y6K,1000,1300,1000,03452014,0.78,4.735,7.808,3100,31001_2000,7.028,Krummhörn,NA,NA,41.744140625,210.2037213975467
DENILD2200001y7K,1000,1300,1000,03452014,0.332,2.442,4.462,3100,31001_2000,4.13,Krummhörn,NA,NA,13.921875,43.43786507778749
DENILD2200006OyV,1000,1300,1000,03452014,0.889,3.82,3.82,1000,31001_2000,2.931,Krummhörn,NA,NA,27.0068359375,79.39394904603084
DENILD2200001y3W,1000,1300,1000,03452014,0.879,3.062,3.062,1000,31001_2000,2.183,Krummhörn,NA,NA,15.7958984375,34.482753135717815
DENILD2200001yaA,1000,1300,1000,03452014,0.196,3.169,3.169,1000,31001_2000,2.973,Krummhörn,NA,NA,45.017578125,133.8433748537613
DENILD2200001ybp,1000,1300,1000,03452014,0.759,3.337,3.337,1000,31001_2000,2.577,Krummhörn,NA,NA,34.6328125,90.17458716341335
DENILD2200001y8t,1000,1300,1000,03452014,0.93,4.668,8.11,3200,31001_1000,7.18,Krummhörn,3,Molkereistraße,134.537109375,704.9078671794955
DENILD2200001y6u,1000,1300,1000,03452014,0.735,3.815,6.387,3200,31001_1000,5.653,Krummhörn,2,Emsgaustraße,11.7412109375,657.6267688212286
DENILD220000876X,1000,1300,1000,03452014,0.648,3.325,3.325,1000,31001_2000,2.677,Krummhörn,NA,NA,23.96484375,64.1571212030978
DENILD2200001y4q,1000,1300,1000,03452014,0.651,4.486,8.122,3100,31001_1000,7.471,Krummhörn,6,Alt-Damhuser-Weg,70.630859375,369.80434096535845
DENILD2200001y6x,1000,1300,1000,03452014,0.605,3.371,3.371,1000,31001_2000,2.766,Krummhörn,NA,NA,35.623046875,98.53352225399941
DENILD2200006OyW,1000,1300,1000,03452014,0.674,3.394,3.394,1000,31001_2000,2.719,Krummhörn,NA,NA,48.6533203125,132.33943760474608
DENILD2200001y64,1000,1300,1000,03452014,0.869,3.678,3.678,1000,31001_2000,2.809,Krummhörn,NA,NA,10.8720703125,154.5399046715037
DENILD2200001xJx,1000,1300,1000,03452014,1.405,68.123,68.123,1000,51002_1220,66.717,Krummhörn,NA,NA,13.25,885.2616603340175
DENILD2200001y4Z,1000,1300,1000,03452014,0.432,5.906,8.918,3100,31001_1000,8.486,Krummhörn,28,Emsgaustraße,25.5283203125,1131.870817759067
DENILD2200001yaO,1000,1300,1000,03452014,0.139,3.526,3.526,1000,31001_2000,3.387,Krummhörn,NA,NA,56.904296875,198.99736105311138
DENILD2200001y85,1000,1300,1000,03452014,0.735,3.882,4.188,3500,31001_2000,3.453,Krummhörn,NA,NA,14.5283203125,47.20594587362194
DENILD2200001y4A,1000,1300,1000,03452014,0.326,3.257,3.257,1000,31001_2000,2.93,Krummhörn,NA,NA,34.9052734375,102.30652276129516
DENILD2200001ybF,1000,1300,1000,03452014,0.565,5.722,8.344,5000,31001_1000,7.779,Krummhörn,2,Federgaustraße,106.189453125,636.2561225071994
DENILD2200001y63,1000,1300,1000,03452014,0.398,5.009,8.49,3100,31001_1000,8.093,Krummhörn,1,Alt-Damhuser-Weg,8.4775390625,797.4213052742671
DENILD2200001yal,1000,1300,1000,03452014,0.377,3.756,5.507,3100,31001_2000,5.13,Krummhörn,NA,NA,33.94921875,132.54226185748635
DENILD2200001y57,1000,1300,1000,03452014,0.729,3.551,3.551,1000,31001_2000,2.822,Krummhörn,NA,NA,23.75,67.02271165236859
DENILD2200001y9I,1000,1300,1000,03452014,0.43,3.801,8.663,3100,31001_1000,8.233,Krummhörn,6,Süder Fenne,20.3095703125,773.1337788283181
